2015,7,1,5
2015,7,3,5
2015,7,3,5
2015,7,0,5
2015,7,0,5
2015,7,2,5
2015,7,0,5
2015,7,2,5
2015,7,3,5
2015,7,0,5
2015,7,4,5
2015,7,0,5
2015,7,1,5
2015,7,1,5
2015,7,1,5
2015,7,0,5
2015,7,0,5
2015,7,1,5
2015,7,1,5
2015,7,2,5
2015,7,2,5
2015,7,0,5
2015,7,0,5
2015,7,0,7
2015,7,1,7
2015,7,1,7
2015,7,1,7
2015,7,1,7
2015,7,1,7
2015,7,15,7
2015,7,1,7
2015,7,0,7
2015,7,0,7
2015,7,1,8
2015,7,0,9
2015,7,3,9
2015,7,0,9
2015,7,25,9
2015,7,1,9
2015,7,1,9
2015,7,0,9
2015,7,4,9
2015,7,0,9
2015,7,1,9
2015,7,0,9
2015,7,0,9
2015,7,0,9
2015,7,1,9
2015,7,0,9
2015,7,1,9
2015,7,0,9
2015,7,0,9
2015,7,0,9
2015,7,0,9
2015,7,0,9
2015,7,0,11
2015,7,1,11
2015,7,0,11
2015,7,0,11
2015,7,0,11
2015,7,3,11
2015,7,2,11
2015,7,0,11
2015,7,1,11
2015,7,1,13
2015,7,0,13
2015,7,0,13
2015,7,0,13
2015,7,0,13
2015,7,0,13
2015,7,0,13
2015,7,4,13
2015,7,0,13
2015,8,4,1
2015,8,0,1
2015,8,2,2
2015,8,1,2
2015,8,1,2
2015,8,2,2
2015,8,1,2
2015,8,0,2
2015,8,0,2
2015,8,2,2
2015,8,0,3
2015,8,9,4
2015,8,0,4
2015,8,10,4
2015,8,0,4
2015,8,2,4
2015,8,4,4
2015,8,1,5
2015,8,1,5
2015,8,0,5
2015,8,0,5
2015,8,0,5
2015,8,5,5
2015,8,1,5
2015,8,5,5
2015,8,15,5
2015,8,1,5
2015,8,7,5
2015,8,1,5
2015,8,0,5
2015,8,11,5
2015,8,1,5
2015,8,2,5
2015,8,2,5
2015,8,0,5
2015,8,1,5
2015,8,2,5
2015,8,20,5
2015,8,1,5
2015,8,2,5
2015,8,0,5
2015,8,0,5
2015,8,20,5
2015,8,0,5
2015,8,1,5
2015,8,3,5
2015,8,2,5
2015,8,5,5
2015,8,0,5
2015,8,50,7
2015,8,20,7
2015,8,1,8
2015,8,1,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,1,9
2015,8,10,9
2015,8,41,9
2015,8,1,9
2015,8,2,9
2015,8,1,9
2015,8,1,9
2015,8,0,9
2015,8,4,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,3,9
2015,8,1,9
2015,8,0,9
2015,8,0,9
2015,8,1,9
2015,8,1,9
2015,8,1,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,0,9
2015,8,1,10
2015,8,0,11
2015,8,0,11
2015,8,1,11
2015,8,1,11
2015,8,0,12
2015,8,0,13
2015,8,2,13
2015,8,0,13
2015,8,0,13
2015,9,1,2
2015,9,0,2
2015,9,1,2
2015,9,1,2
2015,9,20,2
2015,9,1,2
2015,9,0,2
2015,9,0,2
2015,9,11,2
2015,9,0,2
2015,9,0,3
2015,9,0,3
2015,9,0,4
2015,9,0,5
2015,9,0,5
2015,9,0,5
2015,9,0,5
2015,9,1,5
2015,9,1,5
2015,9,1,5
2015,9,1,5
2015,9,3,5
2015,9,0,5
2015,9,2,5
2015,9,0,5
2015,9,10,5
2015,9,0,5
2015,9,0,5
2015,9,5,5
2015,9,1,5
2015,9,0,5
2015,9,2,5
2015,9,15,5
2015,9,1,5
2015,9,3,5
2015,9,1,5
2015,9,2,5
2015,9,2,5
2015,9,0,5
2015,9,3,5
2015,9,1,5
2015,9,1,5
2015,9,0,5
2015,9,1,5
2015,9,0,5
2015,9,0,5
2015,9,1,5
2015,9,1,5
2015,9,5,5
2015,9,2,5
2015,9,7,5
2015,9,0,5
2015,9,0,5
2015,9,2,5
2015,9,3,5
2015,9,0,7
2015,9,200,7
2015,9,0,7
2015,9,1,7
2015,9,3,7
2015,9,1,7
2015,9,150,7
2015,9,2,7
2015,9,0,7
2015,9,5,7
2015,9,0,8
2015,9,1,8
2015,9,0,8
2015,9,0,8
2015,9,11,9
2015,9,0,9
2015,9,1,9
2015,9,0,9
2015,9,0,9
2015,9,20,9
2015,9,0,9
2015,9,2,9
2015,9,1,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,9
2015,9,0,10
2015,9,0,11
2015,9,0,12
2015,9,0,13
2015,9,2,13
2015,9,0,13
2015,9,0,13
2015,9,0,13
2015,9,0,13
2015,9,0,13
2015,10,0,2
2015,10,13,2
2015,10,1,2
2015,10,1,2
2015,10,1,2
2015,10,38,2
2015,10,2,2
2015,10,0,2
2015,10,0,2
2015,10,0,3
2015,10,0,3
2015,10,2,3
2015,10,1,4
2015,10,5,4
2015,10,1,4
2015,10,0,4
2015,10,0,4
2015,10,10,4
2015,10,0,5
2015,10,0,5
2015,10,20,5
2015,10,4,5
2015,10,2,5
2015,10,1,5
2015,10,2,5
2015,10,2,5
2015,10,1,5
2015,10,1,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,1,5
2015,10,5,5
2015,10,1,5
2015,10,4,5
2015,10,7,5
2015,10,4,5
2015,10,0,5
2015,10,2,5
2015,10,0,5
2015,10,1,5
2015,10,2,5
2015,10,0,5
2015,10,4,5
2015,10,0,5
2015,10,5,5
2015,10,5,5
2015,10,1,5
2015,10,2,5
2015,10,20,5
2015,10,5,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,1,5
2015,10,2,5
2015,10,1,5
2015,10,0,5
2015,10,0,5
2015,10,0,5
2015,10,3,5
2015,10,0,5
2015,10,0,7
2015,10,0,7
2015,10,8,7
2015,10,4,7
2015,10,0,7
2015,10,0,7
2015,10,3,7
2015,10,3,7
2015,10,5,7
2015,10,2,7
2015,10,0,7
2015,10,0,8
2015,10,30,9
2015,10,1,9
2015,10,0,9
2015,10,0,9
2015,10,1,9
2015,10,80,9
2015,10,0,9
2015,10,2,9
2015,10,0,9
2015,10,4,9
2015,10,80,9
2015,10,30,9
2015,10,2,9
2015,10,0,9
2015,10,20,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,5,9
2015,10,1,9
2015,10,0,9
2015,10,1,9
2015,10,3,9
2015,10,10,9
2015,10,1,9
2015,10,1,9
2015,10,1,9
2015,10,25,9
2015,10,10,9
2015,10,10,9
2015,10,1,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,15,9
2015,10,2,9
2015,10,0,9
2015,10,0,9
2015,10,2,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,3,9
2015,10,4,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,0,9
2015,10,6,10
2015,10,4490,13
2015,10,9,13
2015,10,0,13
2015,10,0,13
2015,11,0,1
2015,11,0,1
2015,11,0,2
2015,11,0,2
2015,11,5,2
2015,11,6,2
2015,11,0,3
2015,11,2,3
2015,11,8,4
2015,11,1,5
2015,11,0,5
2015,11,0,5
2015,11,1,5
2015,11,1,5
2015,11,2,5
2015,11,10,5
2015,11,2,5
2015,11,0,5
2015,11,0,5
2015,11,185,5
2015,11,3,5
2015,11,1,5
2015,11,5,5
2015,11,1,5
2015,11,10,5
2015,11,0,6
2015,11,0,7
2015,11,1,7
2015,11,2,7
2015,11,5,7
2015,11,20,7
2015,11,0,7
2015,11,0,7
2015,11,0,7
2015,11,0,8
2015,11,0,9
2015,11,33,9
2015,11,5,9
2015,11,1,9
2015,11,0,9
2015,11,15,9
2015,11,0,9
2015,11,0,9
2015,11,0,9
2015,11,0,9
2015,11,0,9
2015,11,3,9
2015,11,0,9
2015,11,0,9
2015,11,0,13
2015,11,0,13
2015,11,0,13
2015,11,0,13
2015,11,0,13
2015,11,0,13
2015,11,0,13
2015,12,0,2
2015,12,50,2
2015,12,0,2
2015,12,0,4
2015,12,2,5
2015,12,0,5
2015,12,2,5
2015,12,0,5
2015,12,0,5
2015,12,1,7
2015,12,40,7
2015,12,0,9
2015,12,0,9
2015,12,0,9
2015,12,1,9
2015,12,0,9
2015,12,0,9
2015,12,1,9
2015,12,0,9
2015,12,0,13
2015,12,0,13
2015,12,0,13
2015,12,0,13
2015,13,0,2
2015,13,3,5
2015,13,2,5
2015,13,0,5
2015,13,6,5
2015,13,0,7
2015,13,1,7
2015,13,0,9
2015,13,0,9
2015,13,0,9
2015,13,0,9
2015,13,5,9
2015,13,1,9
2015,13,1,9
2015,13,1,9
2015,13,0,9
2015,13,1,11
2015,13,0,13
2015,13,0,13
2015,14,0,1
2015,14,0,2
2015,14,0,2
2015,14,8,2
2015,14,1,2
2015,14,0,3
2015,14,0,5
2015,14,40,5
2015,14,5,5
2015,14,10,5
2015,14,0,5
2015,14,2,5
2015,14,20,5
2015,14,0,5
2015,14,40,5
2015,14,15,5
2015,14,3,5
2015,14,0,5
2015,14,1,5
2015,14,1,5
2015,14,20,5
2015,14,1,5
2015,14,0,5
2015,14,0,7
2015,14,0,9
2015,14,0,9
2015,14,2,9
2015,14,0,9
2015,14,5,9
2015,14,20,9
2015,14,0,9
2015,14,50,9
2015,14,0,9
2015,14,15,9
2015,14,4,9
2015,14,2,9
2015,14,0,9
2015,14,0,9
2015,14,1,9
2015,14,1,9
2015,14,0,9
2015,14,0,11
2015,14,0,11
2015,14,0,11
2015,14,0,13
2015,14,0,13
2015,14,0,13
2015,14,0,13
2015,15,0,2
2015,15,0,2
2015,15,0,2
2015,15,1,2
2015,15,0,2
2015,15,20,2
2015,15,0,2
2015,15,5,2
2015,15,0,2
2015,15,449,2
2015,15,0,2
2015,15,5,3
2015,15,0,4
2015,15,5,4
2015,15,2,4
2015,15,1,4
2015,15,0,5
2015,15,25,5
2015,15,1,5
2015,15,12,5
2015,15,3,5
2015,15,2,5
2015,15,1,5
2015,15,2,5
2015,15,1,5
2015,15,5,5
2015,15,5,5
2015,15,4,5
2015,15,5,5
2015,15,1,5
2015,15,2,5
2015,15,0,5
2015,15,26,5
2015,15,18,5
2015,15,0,5
2015,15,3,5
2015,15,1,5
2015,15,1,5
2015,15,1,5
2015,15,0,5
2015,15,3,5
2015,15,5,5
2015,15,3,5
2015,15,10,5
2015,15,1,5
2015,15,0,5
2015,15,0,5
2015,15,20,5
2015,15,0,5
2015,15,4,5
2015,15,0,5
2015,15,0,5
2015,15,0,5
2015,15,66,7
2015,15,0,7
2015,15,0,7
2015,15,0,7
2015,15,7,7
2015,15,1,7
2015,15,1,8
2015,15,1,9
2015,15,2,9
2015,15,5,9
2015,15,0,9
2015,15,0,9
2015,15,0,9
2015,15,2,9
2015,15,0,9
2015,15,0,9
2015,15,0,9
2015,15,0,9
2015,15,4,9
2015,15,40,9
2015,15,1,9
2015,15,200,9
2015,15,0,9
2015,15,3,9
2015,15,4,9
2015,15,5,9
2015,15,10,9
2015,15,0,9
2015,15,3,9
2015,15,0,9
2015,15,1,9
2015,15,1,9
2015,15,0,9
2015,15,0,9
2015,15,0,9
2015,15,1,9
2015,15,3,9
2015,15,5,9
2015,15,1,9
2015,15,1,9
2015,15,1,9
2015,15,0,9
2015,15,1,9
2015,15,0,11
2015,15,11,13
2015,15,1,13
2015,15,0,13
2015,15,0,13
2015,15,0,13
2015,16,0,2
2015,16,0,2
2015,16,0,2
2015,16,0,2
2015,16,0,2
2015,16,0,2
2015,16,30,2
2015,16,1,2
2015,16,3,2
2015,16,0,2
2015,16,5,2
2015,16,0,2
2015,16,1,2
2015,16,0,2
2015,16,10,3
2015,16,1,3
2015,16,1,4
2015,16,0,4
2015,16,2,5
2015,16,1,5
2015,16,0,5
2015,16,0,5
2015,16,7,5
2015,16,1,5
2015,16,6,5
2015,16,5,5
2015,16,1,5
2015,16,1,5
2015,16,20,5
2015,16,0,5
2015,16,50,5
2015,16,320,5
2015,16,1,5
2015,16,2,5
2015,16,5,5
2015,16,6,5
2015,16,3,5
2015,16,2,5
2015,16,10,5
2015,16,65,5
2015,16,8,5
2015,16,3,5
2015,16,10,5
2015,16,2,5
2015,16,5,5
2015,16,0,5
2015,16,0,5
2015,16,1,5
2015,16,3,5
2015,16,10,5
2015,16,2,5
2015,16,2,5
2015,16,10,5
2015,16,0,5
2015,16,0,5
2015,16,0,5
2015,16,5,5
2015,16,4,5
2015,16,5,5
2015,16,1,5
2015,16,0,5
2015,16,1,5
2015,16,2,5
2015,16,0,7
2015,16,0,7
2015,16,4,7
2015,16,6,7
2015,16,1,7
2015,16,0,7
2015,16,55,7
2015,16,0,7
2015,16,0,7
2015,16,0,7
2015,16,0,7
2015,16,0,7
2015,16,0,7
2015,16,0,7
2015,16,7,7
2015,16,25,7
2015,16,0,7
2015,16,49,9
2015,16,0,9
2015,16,1,9
2015,16,0,9
2015,16,1,9
2015,16,0,9
2015,16,1,9
2015,16,0,9
2015,16,0,9
2015,16,1,9
2015,16,0,9
2015,16,0,9
2015,16,1,9
2015,16,0,9
2015,16,2,9
2015,16,7,9
2015,16,0,9
2015,16,0,9
2015,16,1,9
2015,16,3,9
2015,16,10,9
2015,16,0,9
2015,16,0,9
2015,16,0,9
2015,16,0,9
2015,16,2,9
2015,16,0,9
2015,16,5,9
2015,16,0,9
2015,16,4,9
2015,16,0,9
2015,16,0,9
2015,16,0,9
2015,16,0,9
2015,16,0,9
2015,16,0,9
2015,16,2,9
2015,16,1,9
2015,16,0,9
2015,16,2,12
2015,16,20,12
2015,16,0,13
2015,16,31,13
2015,16,0,13
2015,16,0,13
2015,16,0,13
2015,16,0,13
2015,16,0,13
2015,16,0,13
2015,16,0,13
2015,16,0,13
2015,16,0,13
2015,16,0,13
2015,16,1,13
2015,17,0,2
2015,17,0,2
2015,17,1,2
2015,17,1,2
2015,17,0,2
2015,17,0,2
2015,17,5,2
2015,17,1,2
2015,17,1,2
2015,17,1,2
2015,17,3,2
2015,17,10,2
2015,17,60,2
2015,17,3,2
2015,17,10,2
2015,17,30,2
2015,17,130,2
2015,17,1,2
2015,17,500,2
2015,17,0,2
2015,17,2,3
2015,17,0,3
2015,17,0,3
2015,17,5,3
2015,17,0,3
2015,17,0,3
2015,17,1,4
2015,17,2,4
2015,17,12,4
2015,17,2,4
2015,17,10,5
2015,17,5,5
2015,17,1,5
2015,17,15,5
2015,17,1,5
2015,17,1,5
2015,17,3,5
2015,17,3,5
2015,17,0,5
2015,17,10,5
2015,17,5,5
2015,17,5,5
2015,17,1,5
2015,17,1,5
2015,17,20,5
2015,17,0,5
2015,17,0,5
2015,17,4,5
2015,17,3,5
2015,17,0,5
2015,17,0,5
2015,17,2,5
2015,17,2,5
2015,17,2,5
2015,17,4,5
2015,17,5,5
2015,17,8,5
2015,17,3,5
2015,17,3,5
2015,17,10,5
2015,17,0,5
2015,17,5,5
2015,17,2,5
2015,17,0,5
2015,17,16,5
2015,17,2,5
2015,17,2,5
2015,17,15,5
2015,17,24,5
2015,17,10,5
2015,17,0,5
2015,17,4,5
2015,17,12,5
2015,17,3,5
2015,17,0,5
2015,17,12,5
2015,17,2,5
2015,17,0,5
2015,17,0,5
2015,17,40,5
2015,17,2,5
2015,17,1,5
2015,17,0,5
2015,17,1,5
2015,17,1,5
2015,17,100,5
2015,17,2,5
2015,17,5,5
2015,17,1,5
2015,17,2,5
2015,17,5,5
2015,17,3,5
2015,17,0,5
2015,17,3,5
2015,17,5,5
2015,17,10,5
2015,17,1,5
2015,17,30,5
2015,17,5,5
2015,17,4,5
2015,17,2,5
2015,17,10,5
2015,17,1,5
2015,17,2,5
2015,17,10,5
2015,17,18,5
2015,17,1,5
2015,17,0,5
2015,17,0,5
2015,17,0,5
2015,17,0,5
2015,17,2,7
2015,17,0,7
2015,17,0,7
2015,17,4,7
2015,17,0,7
2015,17,25,7
2015,17,10,7
2015,17,0,7
2015,17,120,7
2015,17,2,7
2015,17,1,7
2015,17,20,7
2015,17,8,7
2015,17,90,7
2015,17,750,7
2015,17,0,8
2015,17,0,8
2015,17,29,8
2015,17,1,8
2015,17,2,8
2015,17,0,8
2015,17,299,9
2015,17,1,9
2015,17,0,9
2015,17,5,9
2015,17,0,9
2015,17,20,9
2015,17,5,9
2015,17,0,9
2015,17,1,9
2015,17,0,9
2015,17,0,9
2015,17,0,9
2015,17,0,9
2015,17,15,9
2015,17,0,9
2015,17,3,9
2015,17,0,9
2015,17,7,9
2015,17,2,9
2015,17,1,9
2015,17,1,9
2015,17,5,9
2015,17,1,9
2015,17,2,9
2015,17,1,9
2015,17,1,9
2015,17,1,9
2015,17,1,9
2015,17,5,9
2015,17,2,9
2015,17,1,9
2015,17,0,9
2015,17,0,9
2015,17,0,9
2015,17,10,9
2015,17,20,9
2015,17,0,9
2015,17,5,9
2015,17,8,9
2015,17,3,9
2015,17,1,9
2015,17,15,9
2015,17,1,9
2015,17,0,9
2015,17,0,9
2015,17,0,9
2015,17,4,9
2015,17,0,9
2015,17,0,9
2015,17,4,9
2015,17,0,9
2015,17,0,9
2015,17,1,9
2015,17,2,9
2015,17,4,10
2015,17,1,11
2015,17,0,11
2015,17,0,11
2015,17,0,11
2015,17,300,11
2015,17,1000,11
2015,17,0,11
2015,17,0,13
2015,17,3,13
2015,17,10,13
2015,17,2,13
2015,17,0,13
2015,17,0,13
2015,17,0,13
2015,17,0,13
2015,18,45,2
2015,18,6,2
2015,18,2,2
2015,18,6,2
2015,18,30,2
2015,18,2,2
2015,18,10,2
2015,18,6,2
2015,18,0,2
2015,18,2,2
2015,18,99,2
2015,18,38,2
2015,18,15,2
2015,18,0,2
2015,18,0,2
2015,18,0,2
2015,18,1,2
2015,18,0,3
2015,18,4,3
2015,18,0,3
2015,18,0,3
2015,18,4,3
2015,18,1,3
2015,18,1,3
2015,18,10,3
2015,18,16,3
2015,18,122,3
2015,18,0,4
2015,18,0,4
2015,18,1,4
2015,18,1,4
2015,18,1,4
2015,18,16,4
2015,18,5,4
2015,18,0,4
2015,18,10,4
2015,18,3,4
2015,18,3,4
2015,18,6,4
2015,18,2,4
2015,18,61,4
2015,18,40,4
2015,18,5,4
2015,18,7,4
2015,18,0,4
2015,18,1,4
2015,18,12,5
2015,18,84,5
2015,18,260,5
2015,18,120,5
2015,18,945,5
2015,18,0,5
2015,18,110,5
2015,18,10,5
2015,18,13,5
2015,18,1,5
2015,18,1,5
2015,18,2,5
2015,18,30,5
2015,18,2,5
2015,18,2,5
2015,18,2,5
2015,18,1,5
2015,18,6,5
2015,18,12,5
2015,18,2,5
2015,18,1,5
2015,18,2,5
2015,18,10,5
2015,18,2,5
2015,18,2,5
2015,18,1,5
2015,18,5,5
2015,18,0,5
2015,18,3,5
2015,18,3,5
2015,18,3,5
2015,18,31,5
2015,18,1,5
2015,18,0,5
2015,18,8,5
2015,18,4,5
2015,18,9,5
2015,18,2,5
2015,18,10,5
2015,18,3,5
2015,18,10,5
2015,18,10,5
2015,18,7,5
2015,18,1,5
2015,18,0,5
2015,18,7,5
2015,18,3,5
2015,18,1,5
2015,18,5,5
2015,18,4,5
2015,18,3,5
2015,18,10,5
2015,18,5,5
2015,18,4,5
2015,18,6,5
2015,18,100,5
2015,18,85,5
2015,18,2,5
2015,18,0,5
2015,18,2,5
2015,18,4,5
2015,18,26,5
2015,18,1,5
2015,18,2,5
2015,18,35,5
2015,18,0,5
2015,18,8,5
2015,18,31,5
2015,18,3,5
2015,18,1,5
2015,18,2,5
2015,18,0,5
2015,18,0,5
2015,18,0,5
2015,18,21,5
2015,18,2,5
2015,18,0,5
2015,18,3,5
2015,18,6,5
2015,18,8,5
2015,18,20,5
2015,18,80,5
2015,18,0,5
2015,18,10,5
2015,18,3,5
2015,18,4,5
2015,18,5,5
2015,18,1,5
2015,18,0,5
2015,18,80,5
2015,18,2,5
2015,18,1,5
2015,18,5,5
2015,18,8,5
2015,18,19,5
2015,18,1,5
2015,18,30,5
2015,18,12,5
2015,18,2,5
2015,18,0,5
2015,18,59,5
2015,18,2,5
2015,18,1,5
2015,18,10,5
2015,18,1,5
2015,18,1,5
2015,18,45,5
2015,18,30,5
2015,18,1,5
2015,18,5,5
2015,18,0,5
2015,18,1,5
2015,18,1,5
2015,18,10,5
2015,18,0,5
2015,18,15,5
2015,18,10,5
2015,18,1,5
2015,18,1,5
2015,18,1,5
2015,18,7,5
2015,18,2,5
2015,18,8,5
2015,18,150,5
2015,18,9,5
2015,18,1,5
2015,18,0,5
2015,18,30,5
2015,18,1,5
2015,18,1,5
2015,18,1,5
2015,18,1,5
2015,18,3,5
2015,18,5,5
2015,18,0,5
2015,18,1,5
2015,18,0,5
2015,18,1,5
2015,18,0,5
2015,18,75,5
2015,18,0,5
2015,18,3,5
2015,18,0,5
2015,18,1,5
2015,18,0,5
2015,18,10,5
2015,18,1,5
2015,18,5,5
2015,18,1,5
2015,18,5,5
2015,18,1,5
2015,18,1,5
2015,18,15,5
2015,18,1,5
2015,18,5,5
2015,18,20,5
2015,18,2,5
2015,18,0,5
2015,18,42,5
2015,18,0,5
2015,18,4,5
2015,18,10,5
2015,18,10,5
2015,18,1,5
2015,18,3,5
2015,18,2,5
2015,18,0,5
2015,18,0,5
2015,18,25,6
2015,18,0,7
2015,18,243,7
2015,18,3,7
2015,18,1,7
2015,18,0,7
2015,18,1350,7
2015,18,0,7
2015,18,1,7
2015,18,4,7
2015,18,5,7
2015,18,16,7
2015,18,0,7
2015,18,0,7
2015,18,3,7
2015,18,0,7
2015,18,15,7
2015,18,3,7
2015,18,0,7
2015,18,24,7
2015,18,30,7
2015,18,31,7
2015,18,200,7
2015,18,5,7
2015,18,10,7
2015,18,0,7
2015,18,60,7
2015,18,25,7
2015,18,35,7
2015,18,600,7
2015,18,3,7
2015,18,87,7
2015,18,848,7
2015,18,0,7
2015,18,0,8
2015,18,0,8
2015,18,222,8
2015,18,0,8
2015,18,5,8
2015,18,0,8
2015,18,0,9
2015,18,0,9
2015,18,146,9
2015,18,1907,9
2015,18,778,9
2015,18,1,9
